Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;18158;"Computer Methods in Applied Mechanics and Engineering";journal;"00457825";"Elsevier B.V.";No;No;2,397;Q1;262;612;2003;37320;15523;1999;7,44;60,98;18,01;1;Netherlands;Western Europe;"Elsevier B.V.";"1972-2026";"Computational Mechanics (Q1); Computer Science Applications (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1); Physics and Astronomy (miscellaneous) (Q1)";"Computer Science; Engineering; Physics and Astronomy"
2;21100901150;"Data Science and Engineering";journal;"23641541, 23641185";"Springer International Publishing";Yes;Yes;1,836;Q1;36;29;89;1289;580;83;7,60;44,45;34,78;0;Switzerland;Western Europe;"Springer International Publishing";"2016-2026";"Artificial Intelligence (Q1); Computational Mechanics (Q1); Computer Science Applications (Q1); Information Systems (Q1); Software (Q1)";"Computer Science; Engineering"
3;21100979265;"Railway Engineering Science";journal;"26624753, 26624745";"Springer";Yes;Yes;1,563;Q1;45;29;81;977;563;78;5,30;33,69;29,36;0;Singapore;Asiatic Region;"Springer";"2020-2026";"Computational Mechanics (Q1); Computer Science Applications (Q1); Electrical and Electronic Engineering (Q1); Mechanical Engineering (Q1); Transportation (Q1)";"Computer Science; Engineering; Social Sciences"
4;28457;"Computational Mechanics";journal;"14320924, 01787675";"Springer Verlag";No;No;1,265;Q1;131;129;451;7094;1888;448;4,16;54,99;15,63;1;Germany;Western Europe;"Springer Verlag";"1986-2026";"Applied Mathematics (Q1); Computational Mathematics (Q1); Computational Mechanics (Q1); Computational Theory and Mathematics (Q1); Mechanical Engineering (Q1); Ocean Engineering (Q1)";"Computer Science; Engineering; Mathematics"
5;21098;"International Journal of Damage Mechanics";journal;"10567895, 15307921";"SAGE Publications Ltd";No;No;1,237;Q1;65;49;208;2578;926;206;4,48;52,61;24,53;0;United Kingdom;Western Europe;"SAGE Publications Ltd";"1992-2026";"Computational Mechanics (Q1); Materials Science (miscellaneous) (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Engineering; Materials Science"
6;16214;"International Journal for Numerical and Analytical Methods in Geomechanics";journal;"03639061, 10969853";"John Wiley and Sons Ltd";No;No;1,132;Q1;127;148;392;7602;1517;388;3,73;51,36;22,57;0;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"1977-2026";"Computational Mechanics (Q1); Geotechnical Engineering and Engineering Geology (Q1); Materials Science (miscellaneous) (Q1); Mechanics of Materials (Q1)";"Earth and Planetary Sciences; Engineering; Materials Science"
7;21100836848;"Physical Review Fluids";journal;"2469990X";"American Physical Society";No;No;1,066;Q1;73;450;1727;22613;4902;1715;2,65;50,25;16,46;0;United States;Northern America;"American Physical Society";"2016-2026";"Computational Mechanics (Q1); Fluid Flow and Transfer Processes (Q1); Modeling and Simulation (Q1)";"Chemical Engineering; Engineering; Mathematics"
8;29210;"Physics of Fluids";journal;"10706631, 10897666";"American Institute of Physics";No;No;1,050;Q1;220;2994;5421;150473;23378;5390;4,18;50,26;24,20;5;United States;Northern America;"American Institute of Physics";"1958-1988, 1994-2026";"Computational Mechanics (Q1); Condensed Matter Physics (Q1); Fluid Flow and Transfer Processes (Q1); Mechanical Engineering (Q1); Mechanics of Materials (Q1)";"Chemical Engineering; Engineering; Physics and Astronomy"
9;14592;"Theoretical and Computational Fluid Dynamics";journal;"09354964, 14322250";"Springer New York";No;No;0,956;Q1;73;41;123;2084;400;121;2,26;50,83;17,07;0;United States;Northern America;"Springer New York";"1989-2026";"Computational Mechanics (Q1); Condensed Matter Physics (Q1); Engineering (miscellaneous) (Q1); Fluid Flow and Transfer Processes (Q1)";"Chemical Engineering; Engineering; Physics and Astronomy"
10;21100823385;"Defence Technology";journal;"20963459, 22149147";"KeAi Communications Co.";Yes;Yes;0,907;Q1;69;230;468;10531;2689;468;5,78;45,79;28,96;3;China;Asiatic Region;"KeAi Communications Co.";"2013-2026";"Ceramics and Composites (Q1); Computational Mechanics (Q1); Mechanical Engineering (Q1); Metals and Alloys (Q1)";"Engineering; Materials Science"
