Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2022);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;19434;"MMWR Recommendations and Reports";journal;"10575987, 15458601";"Centers for Disease Control and Prevention (CDC)";Yes;No;23,962;Q1;158;4;20;192;959;20;53,25;48,00;62,50;2;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1990-2025";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
2;110092;"Morbidity and Mortality Weekly Report";journal;"01492195, 1545861X";"Centers for Disease Control and Prevention (CDC)";Yes;No;16,786;Q1;283;318;1105;2359;24442;912;26,53;7,42;63,14;141;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1981-2026";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1); Medicine (miscellaneous) (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
3;71056;"MMWR Surveillance Summaries";journal;"15458636, 15460738";"Centers for Disease Control and Prevention (CDC)";Yes;No;15,178;Q1;121;10;49;539;1558;44;33,89;53,90;77,27;5;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"2002-2009, 2011-2025";"Epidemiology (Q1); Health Information Management (Q1); Health (social science) (Q1); Health, Toxicology and Mutagenesis (Q1)";"Environmental Science; Health Professions; Medicine; Social Sciences"
4;19651;"Clinical Microbiology Reviews";journal;"08938512, 10986618";"American Society for Microbiology";No;No;7,584;Q1;358;29;116;10347;3825;115;26,83;356,79;42,01;11;United States;Northern America;"American Society for Microbiology";"1988-2025";"Epidemiology (Q1); Immunology and Microbiology (miscellaneous)  (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1); Public Health, Environmental and Occupational Health (Q1)";"Immunology and Microbiology; Medicine"
5;19370;"Journal of the American Society of Nephrology";journal;"15333450, 10466673";"Wolters Kluwer Health";No;No;4,450;-;342;256;866;8447;8233;673;9,84;33,00;42,36;0;United States;Northern America;"Wolters Kluwer Health";"1990-2026";"Medicine (miscellaneous) (Q1); Nephrology (Q1)";"Medicine"
6;21872;"Eurosurveillance";journal;"15607917, 1025496X";"European Centre for Disease Prevention and Control (ECDC)";Yes;Yes;4,145;Q1;143;247;766;5066;7221;698;12,07;20,51;56,41;1;Sweden;Western Europe;"European Centre for Disease Prevention and Control (ECDC)";"2001-2026";"Epidemiology (Q1); Medicine (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
7;13213;"European Journal of Epidemiology";journal;"03932990, 15737284";"Springer Science and Business Media B.V.";No;No;4,007;Q1;153;118;361;4812;4254;295;13,08;40,78;51,34;24;Netherlands;Western Europe;"Springer Science and Business Media B.V.";"1985-2001, 2003-2026";"Epidemiology (Q1)";"Medicine"
8;21100369870;"The Lancet HIV";journal;"23523018";"Elsevier Ltd";No;No;3,989;Q1;101;181;522;3738;3028;252;6,67;20,65;56,82;1;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
9;15857;"Journal of Clinical Epidemiology";journal;"08954356, 18785921";"Elsevier Inc.";No;No;3,362;Q1;272;332;865;10091;5410;618;6,06;30,39;50,67;65;United States;Northern America;"Elsevier Inc.";"1988-2026";"Epidemiology (Q1)";"Medicine"
10;3600148102;"Alzheimer's and Dementia";journal;"15525279, 15525260";"John Wiley and Sons Inc";No;No;3,288;Q1;194;692;726;13448;6797;692;8,34;19,43;46,21;42;United States;Northern America;"John Wiley and Sons Inc";"2005-2026";"Cellular and Molecular Neuroscience (Q1); Developmental Neuroscience (Q1); Epidemiology (Q1); Geriatrics and Gerontology (Q1); Health Policy (Q1); Neurology (clinical) (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Neuroscience"
11;20228;"Emerging Infectious Diseases";journal;"10806040, 10806059";"Centers for Disease Control and Prevention (CDC)";Yes;Yes;3,050;Q1;287;540;1697;10386;13090;1505;8,78;19,23;49,42;164;United States;Northern America;"Centers for Disease Control and Prevention (CDC)";"1995-2026";"Epidemiology (Q1); Infectious Diseases (Q1); Microbiology (medical) (Q1)";"Medicine"
12;21100232818;"Emerging Microbes and Infections";journal;"22221751";"Taylor and Francis Ltd.";Yes;No;2,815;Q1;115;280;696;10982;7849;579;12,82;39,22;46,36;58;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2012-2026";"Drug Discovery (Q1); Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1); Microbiology (Q1); Parasitology (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
13;14750;"International Journal of Epidemiology";journal;"14643685, 03005771";"Oxford University Press";No;No;2,815;Q1;266;250;785;8740;5264;663;6,32;34,96;44,96;54;United Kingdom;Western Europe;"Oxford University Press";"1972-2026";"Epidemiology (Q1); Medicine (miscellaneous) (Q1)";"Medicine"
14;19900192160;"Epidemiology and Psychiatric Sciences";journal;"20457979, 20457960";"Cambridge University Press";Yes;No;2,324;Q1;89;88;345;4206;2077;318;6,74;47,80;50,00;0;United Kingdom;Western Europe;"Cambridge University Press";"2011-2026";"Epidemiology (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)";"Medicine"
