Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;17627;"New Technology, Work and Employment";journal;"02681072, 1468005X";"Wiley-Blackwell Publishing Ltd";No;No;3,193;Q1;72;41;70;2663;806;70;11,72;64,95;57,73;5;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1986-2026";"Human Factors and Ergonomics (Q1); Management of Technology and Innovation (Q1); Strategy and Management (Q1)";"Business, Management and Accounting; Social Sciences"
2;18676;"Technology in Society";journal;"0160791X";"Elsevier Ltd";No;No;2,788;Q1;137;252;847;22044;14505;845;15,63;87,48;35,45;4;United Kingdom;Western Europe;"Elsevier Ltd";"1979-2026";"Business and International Management (Q1); Education (Q1); Human Factors and Ergonomics (Q1); Sociology and Political Science (Q1)";"Business, Management and Accounting; Social Sciences"
3;19532;"Accident Analysis and Prevention";journal;"18792057, 00014575";"Elsevier Ltd";No;No;1,997;Q1;212;322;895;20307;7863;890;8,31;63,07;30,15;1;United Kingdom;Western Europe;"Elsevier Ltd";"1969-2026";"Human Factors and Ergonomics (Q1); Law (Q1); Public Health, Environmental and Occupational Health (Q1); Safety, Risk, Reliability and Quality (Q1); Transportation (Q1)";"Engineering; Medicine; Social Sciences"
4;22965;"Journal of Personal Selling and Sales Management";journal;"15577813, 08853134";"Taylor and Francis Ltd.";No;No;1,682;Q1;84;28;79;2538;345;68;4,56;90,64;33,33;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1981-2026";"Business and International Management (Q1); Human Factors and Ergonomics (Q1); Management of Technology and Innovation (Q1); Marketing (Q1)";"Business, Management and Accounting; Social Sciences"
5;20870;"Telecommunications Policy";journal;"03085961";"Elsevier Ltd";No;No;1,519;Q1;101;110;317;8111;2652;307;8,15;73,74;36,58;4;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2026";"Economics and Econometrics (Q1); Electrical and Electronic Engineering (Q1); Human Factors and Ergonomics (Q1); Information Systems (Q1); Library and Information Sciences (Q1); Management Information Systems (Q1); Management, Monitoring, Policy and Law (Q1)";"Business, Management and Accounting; Computer Science; Economics, Econometrics and Finance; Engineering; Environmental Science; Social Sciences"
6;29755;"Human Factors";journal;"00187208, 15478181";"SAGE Publications Inc.";No;No;1,438;Q1;155;78;353;4102;2237;351;5,97;52,59;36,67;2;United States;Northern America;"SAGE Publications Inc.";"1958-2026";"Applied Psychology (Q1); Behavioral Neuroscience (Q1); Human Factors and Ergonomics (Q1)";"Neuroscience; Psychology; Social Sciences"
7;19420;"International Journal of Human-Computer Interaction";journal;"15327590, 10447318";"Taylor and Francis Ltd.";No;No;1,383;Q1;110;1357;971;108740;9393;959;9,98;80,13;40,61;7;United States;Northern America;"Taylor and Francis Ltd.";"1989-1995, 1999-2026";"Computer Science Applications (Q1); Human Factors and Ergonomics (Q1); Human-Computer Interaction (Q1)";"Computer Science; Social Sciences"
8;21100285028;"IEEE Transactions on Human-Machine Systems";journal;"21682291, 21682305";"Institute of Electrical and Electronics Engineers Inc.";No;No;1,200;Q1;148;102;297;5221;1930;296;6,00;51,19;30,50;0;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2013-2026";"Artificial Intelligence (Q1); Computer Networks and Communications (Q1); Computer Science Applications (Q1); Control and Systems Engineering (Q1); Human Factors and Ergonomics (Q1); Human-Computer Interaction (Q1); Signal Processing (Q1)";"Computer Science; Engineering; Social Sciences"
9;21100385605;"Smart and Sustainable Built Environment";journal;"20466102, 20466099";"Emerald Group Publishing Ltd.";No;No;1,198;Q1;46;243;231;17967;2130;225;9,38;73,94;29,63;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2012-2026";"Architecture (Q1); Building and Construction (Q1); Civil and Structural Engineering (Q1); Cultural Studies (Q1); Human Factors and Ergonomics (Q1); Management, Monitoring, Policy and Law (Q1); Renewable Energy, Sustainability and the Environment (Q1); Urban Studies (Q1)";"Energy; Engineering; Environmental Science; Social Sciences"
10;12960;"International Journal of Human Computer Studies";journal;"10959300, 10715819";"Academic Press";No;No;1,134;Q1;162;190;346;16567;2867;342;7,21;87,19;37,60;1;United States;Northern America;"Academic Press";"1994-2026";"Education (Q1); Engineering (miscellaneous) (Q1); Hardware and Architecture (Q1); Human Factors and Ergonomics (Q1); Human-Computer Interaction (Q1); Software (Q1)";"Computer Science; Engineering; Social Sciences"
