Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Quartile;H index;Total Docs. (2024);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
1;21318;"Nature Reviews Immunology";journal;"14741741, 14741733";"Nature Research";No;No;17,458;Q1;511;134;475;10035;11693;257;23,07;74,89;36,80;0;United Kingdom;Western Europe;"Nature Research";"2001-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
2;20798;"Immunity";journal;"10974180, 10747613";"Cell Press";No;No;12,163;Q1;498;232;691;17039;12846;559;17,45;73,44;41,27;0;United States;Northern America;"Cell Press";"1994-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1)";"Immunology and Microbiology; Medicine"
3;21315;"Nature Immunology";journal;"15292908, 15292916";"Nature Research";No;No;10,390;Q1;468;317;820;11783;10495;536;12,21;37,17;43,04;3;United Kingdom;Western Europe;"Nature Research";"2000-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
4;21100860945;"Science Immunology";journal;"24709468";"American Association for the Advancement of Science";No;No;8,220;Q1;136;162;533;9854;7169;523;13,04;60,83;43,61;0;United States;Northern America;"American Association for the Advancement of Science";"2016-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
5;21100773752;"Nature Microbiology";journal;"20585276";"Nature Research";No;No;6,893;Q1;176;312;678;16655;8807;515;12,33;53,38;41,80;8;United Kingdom;Western Europe;"Nature Research";"2016-2026";"Applied Microbiology and Biotechnology (Q1); Cell Biology (Q1); Genetics (Q1); Immunology (Q1); Microbiology (Q1); Microbiology (medical) (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
6;3500148004;"Cellular and Molecular Immunology";journal;"20420226, 16727681";"Springer Nature";No;No;5,916;Q1;153;129;619;9921;8329;412;12,06;76,91;43,72;1;United Kingdom;Western Europe;"Springer Nature";"2004-2026";"Immunology (Q1); Immunology and Allergy (Q1); Infectious Diseases (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
7;21272;"Journal of Experimental Medicine";journal;"00221007, 15409538";"Rockefeller University Press";No;No;5,834;Q1;513;191;753;12285;7212;716;8,20;64,32;47,44;1;United States;Northern America;"Rockefeller University Press";"1896-1902, 1905-2026";"Immunology (Q1); Immunology and Allergy (Q1); Medicine (miscellaneous) (Q1)";"Immunology and Microbiology; Medicine"
8;25454;"Blood";journal;"15280020, 00064971";"Elsevier B.V.";No;No;5,823;Q1;556;839;2581;25764;19306;1533;7,29;30,71;45,33;24;United States;Northern America;"Elsevier B.V.";"1946-2026";"Biochemistry (Q1); Cell Biology (Q1); Hematology (Q1); Immunology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
9;19136;"Annals of the Rheumatic Diseases";journal;"00034967, 14682060";"Elsevier B.V.";Yes;No;5,731;Q1;315;175;1347;7063;9959;615;7,62;40,36;44,55;15;Netherlands;Western Europe;"Elsevier B.V.";"1945-1948, 1950-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q1); Immunology (Q1); Immunology and Allergy (Q1); Rheumatology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
10;21100369870;"The Lancet HIV";journal;"23523018";"Elsevier Ltd";No;No;4,506;Q1;101;167;498;3538;2409;231;4,34;21,19;41,69;0;United Kingdom;Western Europe;"Elsevier Ltd";"2014-2026";"Epidemiology (Q1); Immunology (Q1); Infectious Diseases (Q1); Virology (Q1)";"Immunology and Microbiology; Medicine"
11;21100466864;"Journal for ImmunoTherapy of Cancer";journal;"20511426";"BMJ Publishing Group";Yes;No;4,220;Q1;155;466;1519;20747;14234;1489;9,04;44,52;43,33;4;United Kingdom;Western Europe;"BMJ Publishing Group";"2013-2026";"Cancer Research (Q1); Immunology (Q1); Immunology and Allergy (Q1); Molecular Medicine (Q1); Oncology (Q1); Pharmacology (Q1)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
12;21267;"Journal of Allergy and Clinical Immunology";journal;"10976825, 00916749";"Elsevier Inc.";No;No;3,935;Q1;364;366;1318;17970;10491;972;7,70;49,10;47,37;13;United States;Northern America;"Elsevier Inc.";"1963-1965, 1971-2026";"Immunology (Q1); Immunology and Allergy (Q1)";"Immunology and Microbiology; Medicine"
